Shopname,CustID,ProductID,Quantity
Shop2,66,10,9
Shop2,94,10,433
Shop2,72,37,746
Shop2,36,13,651
Shop2,71,16,498
Shop2,85,16,444
Shop2,21,79,789
Shop2,53,80,158
Shop2,6,62,632
Shop2,63,47,163
Shop2,37,79,81
Shop2,22,23,471
Shop2,21,46,42
Shop2,70,3,923
Shop2,62,68,677
Shop2,19,20,427
Shop2,19,44,575
Shop2,23,21,905
Shop2,22,76,393
Shop2,79,11,116
Shop2,82,36,169
Shop2,42,55,105
Shop2,78,71,938
Shop2,56,36,961
Shop2,1,48,538
Shop2,92,3,454
Shop2,56,41,685
Shop2,47,20,506
Shop2,67,69,994
Shop2,30,67,913
Shop2,13,2,746
Shop2,48,74,42
Shop2,52,75,47
Shop2,47,38,838
Shop2,24,57,725
Shop2,52,63,571
Shop2,3,73,659
Shop2,19,15,489
Shop2,32,66,474
Shop2,76,55,618
Shop2,70,44,68
Shop2,9,33,217
Shop2,59,74,559
Shop2,47,25,973
Shop2,18,37,983
Shop2,85,10,620
Shop2,42,66,809
Shop2,73,37,643
Shop2,73,10,697
Shop2,98,5,820
Shop2,27,10,368
Shop2,22,60,48
Shop2,96,77,233
Shop2,74,3,947
Shop2,72,74,30
Shop2,10,26,892
Shop2,40,76,75
Shop2,84,76,970
Shop2,41,59,375
Shop2,6,36,61
Shop2,19,26,280
Shop2,95,64,130
Shop2,75,48,272
Shop2,7,80,502
Shop2,8,8,910
Shop2,11,26,484
Shop2,1,22,735
Shop2,27,42,145
Shop2,8,45,642
Shop2,94,5,365
Shop2,45,8,852
Shop2,3,2,703
Shop2,38,68,240
Shop2,64,64,987
Shop2,34,55,626
Shop2,43,62,512
Shop2,51,72,193
Shop2,92,19,947
Shop2,51,75,979
Shop2,32,26,483
Shop2,51,72,330
Shop2,100,25,944
Shop2,92,12,975
Shop2,30,67,812
Shop2,65,45,528
Shop2,42,43,780
Shop2,44,23,426
Shop2,2,3,154
Shop2,13,4,830
Shop2,71,58,443
Shop2,26,65,529
Shop2,95,47,724
Shop2,33,19,269
Shop2,14,24,9
Shop2,86,17,984
Shop2,49,32,67
Shop2,94,12,598
Shop2,7,56,30
Shop2,46,59,211
Shop2,69,57,151
Shop2,18,9,800
Shop2,16,44,188
Shop2,98,63,774
Shop2,42,13,934
Shop2,39,50,799
Shop2,42,47,128
Shop2,32,80,969
Shop2,69,2,615
Shop2,39,75,216
Shop2,23,44,658
Shop2,34,24,738
Shop2,35,75,510
Shop2,32,69,196
Shop2,84,32,851
Shop2,61,46,560
Shop2,55,3,711
Shop2,70,40,479
Shop2,61,44,42
Shop2,29,44,898
Shop2,11,19,600
Shop2,39,25,741
Shop2,84,26,229
Shop2,63,62,970
Shop2,17,61,729
Shop2,82,34,52
Shop2,65,29,43
Shop2,74,50,177
Shop2,55,27,629
Shop2,55,73,880
Shop2,44,15,171
Shop2,12,5,431
Shop2,59,68,789
Shop2,54,18,524
Shop2,12,20,940
Shop2,15,49,895
Shop2,49,79,247
Shop2,94,32,186
Shop2,65,65,675
Shop2,38,51,207
Shop2,77,32,108
Shop2,14,4,978
Shop2,13,16,471
Shop2,85,31,228
Shop2,85,59,716
Shop2,2,50,219
Shop2,38,18,103
Shop2,90,16,627
Shop2,43,11,240
Shop2,93,40,126
Shop2,83,59,8
Shop2,11,20,228
Shop2,27,40,41
Shop2,77,45,749
Shop2,14,15,552
Shop2,98,47,49
Shop2,36,69,411
Shop2,92,37,464
Shop2,52,60,194
Shop2,56,9,222
Shop2,85,29,84
Shop2,20,15,725
Shop2,14,39,615
Shop2,21,24,707
Shop2,90,20,286
Shop2,7,72,967
Shop2,76,80,469
Shop2,86,38,654
Shop2,61,80,145
Shop2,67,3,625
Shop2,68,75,80
Shop2,63,19,642
Shop2,56,34,790
Shop2,58,71,71
Shop2,52,24,139
Shop2,80,32,716
Shop2,89,2,734
Shop2,66,11,84
Shop2,89,80,355
Shop2,7,72,159
Shop2,74,73,829
Shop2,10,44,970
Shop2,57,42,912
Shop2,12,20,317
Shop2,99,24,516
Shop2,93,70,925
Shop2,20,46,661
Shop2,91,7,525
Shop2,28,71,16
Shop2,91,46,483
Shop2,72,76,81
Shop2,83,77,232
Shop2,37,75,663
Shop2,29,50,985
Shop2,10,21,296
Shop2,34,57,837
Shop2,22,71,767
Shop2,43,29,1000
Shop2,36,40,743
Shop2,72,74,500
Shop2,53,38,86
Shop2,51,44,373
Shop2,18,13,494
Shop2,79,30,278
Shop2,88,19,361
Shop2,64,18,272
Shop2,63,5,758
Shop2,40,71,393
Shop2,28,50,289
Shop2,88,61,44
Shop2,32,14,693
Shop2,9,66,195
Shop2,30,6,822
Shop2,9,74,56
Shop2,15,70,332
Shop2,15,39,534
Shop2,1,25,814
Shop2,57,46,835
Shop2,66,10,245
Shop2,65,14,709
Shop2,57,42,738
Shop2,81,52,879
Shop2,99,42,422
Shop2,20,18,983
Shop2,22,19,513
Shop2,86,66,330
Shop2,71,24,855
Shop2,61,74,802
Shop2,61,40,359
Shop2,32,22,427
Shop2,50,17,353
Shop2,36,80,373
Shop2,28,71,127
Shop2,74,34,212
Shop2,67,16,304
Shop2,76,74,77
Shop2,43,21,589
Shop2,19,18,323
Shop2,3,24,340
Shop2,21,52,409
Shop2,46,68,906
Shop2,54,37,980
Shop2,88,54,239
Shop2,73,61,646
Shop2,93,42,722
Shop2,28,39,317
Shop2,74,24,812
Shop2,4,69,322
Shop2,39,76,235
Shop2,64,48,163
Shop2,82,47,85
Shop2,74,25,844
Shop2,73,75,30
Shop2,40,56,124
Shop2,5,57,725
Shop2,40,52,77
Shop2,67,23,527
Shop2,33,59,425
Shop2,42,65,355
Shop2,82,44,715
Shop2,65,2,561
Shop2,99,7,452
Shop2,32,40,266
Shop2,2,19,434
Shop2,21,41,822
Shop2,31,76,194
Shop2,22,11,915
Shop2,48,48,471
Shop2,84,11,746
Shop2,18,68,958
Shop2,91,8,623
Shop2,22,59,173
Shop2,62,63,867
Shop2,60,25,703
Shop2,78,31,992
Shop2,100,63,374
Shop2,60,68,675
Shop2,26,18,156
Shop2,77,7,741
Shop2,32,30,56
Shop2,65,9,619
Shop2,75,5,579
Shop2,53,73,969
Shop2,2,15,741
Shop2,40,64,147
Shop2,37,29,533
Shop2,94,15,227
Shop2,52,1,361
Shop2,47,23,427
Shop2,50,23,370
Shop2,75,5,256
Shop2,7,69,18
Shop2,82,12,849
Shop2,6,59,393
Shop2,89,2,828
Shop2,28,1,46
Shop2,39,31,359
Shop2,42,1,639
Shop2,45,49,787
Shop2,98,63,123
Shop2,13,75,271
Shop2,97,50,179
Shop2,59,62,141
Shop2,25,76,886
Shop2,18,51,417
Shop2,29,24,518
Shop2,35,74,927
Shop2,73,13,514
Shop2,88,5,206
Shop2,71,79,292
Shop2,44,72,484
Shop2,20,52,142
Shop2,28,19,604
Shop2,90,5,861
Shop2,25,40,847
Shop2,84,56,668
Shop2,85,52,948
Shop2,89,63,672
Shop2,68,17,85
Shop2,51,40,592
Shop2,37,15,93
Shop2,82,21,377
Shop2,40,17,635
Shop2,44,73,931
Shop2,98,17,546
Shop2,58,44,640
Shop2,1,26,16
Shop2,21,4,999
Shop2,15,32,958
Shop2,36,73,375
Shop2,77,16,714
Shop2,79,55,939
Shop2,25,45,706
Shop2,92,50,777
Shop2,28,7,535
Shop2,53,27,342
Shop2,39,43,217
Shop2,43,23,27
Shop2,30,43,342
Shop2,55,40,48
Shop2,65,48,209
Shop2,60,48,845
Shop2,58,34,757
Shop2,65,40,376
Shop2,43,43,152
Shop2,40,58,265
Shop2,45,66,243
Shop2,50,9,483
Shop2,73,35,946
Shop2,26,60,8
Shop2,18,70,816
Shop2,89,42,358
Shop2,86,44,146
Shop2,94,31,703
Shop2,70,34,657
Shop2,13,55,152
Shop2,25,25,926
Shop2,28,30,876
Shop2,9,62,941
Shop2,60,22,995
Shop2,99,60,513
Shop2,53,56,238
Shop2,87,12,363
Shop2,43,44,326
Shop2,4,34,861
Shop2,29,50,119
Shop2,11,53,121
Shop2,64,13,963
Shop2,28,40,54
Shop2,14,20,191
Shop2,27,31,452
Shop2,1,9,624
Shop2,3,47,183
Shop2,56,6,675
Shop2,74,38,257
Shop2,94,74,547
Shop2,93,47,313
Shop2,10,45,141
Shop2,23,9,913
Shop2,100,48,19
Shop2,6,25,609
Shop2,96,75,810
Shop2,37,61,988
Shop2,78,53,240
Shop2,27,48,777
Shop2,40,63,836
Shop2,32,20,301
Shop2,63,59,802
Shop2,4,57,584
Shop2,13,2,537
Shop2,39,54,604
Shop2,59,64,372
Shop2,61,44,487
Shop2,83,39,816
Shop2,44,20,56
Shop2,35,28,704
Shop2,30,34,245
Shop2,32,54,164
Shop2,39,53,704
Shop2,55,71,94
Shop2,79,45,795
Shop2,67,66,633
Shop2,64,3,239
Shop2,96,54,636
Shop2,55,24,720
Shop2,61,15,972
Shop2,52,15,536
Shop2,26,22,289
Shop2,49,4,247
Shop2,82,78,811
Shop2,14,39,754
Shop2,99,71,725
Shop2,54,54,905
Shop2,80,51,298
Shop2,58,54,161
Shop2,12,74,233
Shop2,2,48,831
Shop2,69,43,925
Shop2,12,13,328
Shop2,31,69,624
Shop2,37,32,43
Shop2,16,75,527
Shop2,47,51,894
Shop2,40,23,89
Shop2,32,63,54
Shop2,18,16,440
Shop2,20,79,806
Shop2,95,43,268
Shop2,21,6,739
Shop2,56,57,745
Shop2,14,67,646
Shop2,5,55,547
Shop2,20,29,593
Shop2,56,2,198
Shop2,58,10,547
Shop2,23,11,540
Shop2,63,75,241
Shop2,2,19,93
Shop2,12,47,134
Shop2,65,51,189
Shop2,14,58,490
Shop2,6,13,683
Shop2,33,16,963
Shop2,95,15,544
Shop2,97,41,108
Shop2,50,38,50
Shop2,20,62,77
Shop2,18,18,410
Shop2,15,35,133
Shop2,50,49,464
Shop2,39,39,500
Shop2,20,14,435
Shop2,47,1,619
Shop2,44,3,179
Shop2,90,21,844
Shop2,45,36,950
Shop2,58,31,492
Shop2,38,41,437
Shop2,8,1,598
Shop2,94,15,997
Shop2,93,77,522
Shop2,52,48,95
Shop2,86,49,179
Shop2,33,73,386
Shop2,77,60,343
Shop2,3,23,759
Shop2,33,34,430
Shop2,53,67,434
Shop2,23,47,983
Shop2,51,8,655
Shop2,22,24,954
Shop2,22,44,142
Shop2,99,64,474
Shop2,92,8,621
Shop2,91,15,449
Shop2,72,38,55
Shop2,8,76,844
Shop2,32,49,646
Shop2,58,72,99
Shop2,31,12,842
Shop2,13,35,75
Shop2,24,74,222
Shop2,23,38,59
Shop2,97,29,817
Shop2,54,74,531
Shop2,43,78,475
Shop2,21,79,135
Shop2,64,70,88
Shop2,89,56,827
Shop2,15,5,616
Shop2,74,61,927
Shop2,94,22,914
Shop2,46,36,241
Shop2,48,30,621
Shop2,52,48,970
Shop2,88,6,979
Shop2,66,63,391
Shop2,59,52,280
Shop2,80,79,745
Shop2,57,75,876
Shop2,83,40,240
Shop2,67,40,868
Shop2,100,47,891
Shop2,54,73,951
Shop2,21,34,296
Shop2,34,71,568
Shop2,53,69,488
Shop2,16,73,856
Shop2,47,3,391
Shop2,11,2,578
Shop2,16,8,904
Shop2,93,69,763
Shop2,86,39,444
Shop2,76,65,430
Shop2,27,51,444
Shop2,24,14,72
Shop2,85,51,267
Shop2,51,35,504
Shop2,12,16,845
Shop2,90,6,693
Shop2,87,8,731
Shop2,49,66,22
Shop2,32,31,577
Shop2,30,24,601
Shop2,84,44,443
Shop2,66,49,932
Shop2,88,22,939
Shop2,60,70,280
Shop2,10,79,485
Shop2,96,26,115
Shop2,29,55,4
Shop2,52,79,961
Shop2,57,47,845
Shop2,58,44,130
Shop2,55,49,709
Shop2,38,13,186
Shop2,20,37,733
Shop2,51,25,417
Shop2,29,13,633
Shop2,13,43,199
Shop2,90,68,232
Shop2,48,10,392
Shop2,87,41,419
Shop2,74,36,987
Shop2,98,26,502
Shop2,40,45,207
Shop2,55,30,262
Shop2,11,20,419
Shop2,6,31,191
Shop2,73,71,180
Shop2,94,56,455
Shop2,3,62,989
Shop2,60,74,658
Shop2,22,67,923
Shop2,38,76,662
Shop2,19,8,954
Shop2,44,15,245
Shop2,47,21,117
Shop2,96,73,322
Shop2,16,49,380
Shop2,77,61,985
Shop2,18,36,574
Shop2,63,75,466
Shop2,59,75,641
Shop2,75,10,912
Shop2,80,43,860
Shop2,37,74,169
Shop2,57,56,285
Shop2,11,38,516
Shop2,59,56,126
Shop2,81,69,877
Shop2,72,18,880
Shop2,80,58,848
Shop2,36,49,98
Shop2,77,30,19
Shop2,28,27,574
Shop2,39,14,320
Shop2,27,28,252
Shop2,71,67,511
Shop2,90,6,438
Shop2,75,80,413
Shop2,90,37,201
Shop2,33,21,102
Shop2,73,37,469
Shop2,23,47,242
Shop2,82,16,62
Shop2,20,62,905
Shop2,98,72,199
Shop2,66,45,259
Shop2,24,45,266
Shop2,81,67,988
Shop2,63,63,290
Shop2,49,10,316
Shop2,2,2,722
Shop2,41,50,488
Shop2,100,12,301
Shop2,48,63,819
Shop2,48,76,590
Shop2,26,20,409
Shop2,24,47,911
Shop2,55,5,845
Shop2,65,72,94
Shop2,62,4,58
Shop2,68,74,368
Shop2,99,73,777
Shop2,65,46,815
Shop2,93,33,959
Shop2,64,3,751
Shop2,5,47,356
Shop2,69,29,768
Shop2,45,80,54
Shop2,24,23,772
Shop2,29,5,892
Shop2,88,7,269
Shop2,24,45,80
Shop2,90,17,368
Shop2,80,79,940
Shop2,50,11,146
Shop2,21,15,173
Shop2,75,56,147
Shop2,75,69,770
Shop2,95,21,254
Shop2,59,63,4
Shop2,36,74,991
Shop2,11,51,678
Shop2,57,20,447
Shop2,56,33,117
Shop2,7,73,581
Shop2,61,71,451
Shop2,80,62,306
Shop2,36,41,567
Shop2,23,31,557
Shop2,56,31,156
Shop2,88,54,776
Shop2,75,79,518
Shop2,16,6,197
Shop2,70,22,907
Shop2,23,64,676
Shop2,62,29,70
Shop2,44,14,74
Shop2,100,39,288
Shop2,2,13,649
Shop2,14,3,336
Shop2,28,15,77
Shop2,86,19,805
Shop2,10,72,548
Shop2,12,23,594
Shop2,24,55,397
Shop2,40,16,926
Shop2,54,46,598
Shop2,77,33,263
Shop2,20,67,713
Shop2,99,16,155
Shop2,45,9,759
Shop2,75,56,450
Shop2,6,60,722
Shop2,68,54,998
Shop2,18,77,758
Shop2,15,13,940
Shop2,67,78,447
Shop2,98,69,680
Shop2,62,80,32
Shop2,53,2,666
Shop2,77,38,398
Shop2,81,71,146
Shop2,2,19,556
Shop2,62,9,17
Shop2,69,28,598
Shop2,84,36,25
Shop2,21,33,978
Shop2,64,65,698
Shop2,10,51,850
Shop2,64,44,95
Shop2,63,25,910
Shop2,79,75,359
Shop2,26,41,214
Shop2,77,73,158
Shop2,33,78,383
Shop2,34,43,764
Shop2,100,42,721
Shop2,42,26,232
Shop2,83,58,544
Shop2,11,55,935
Shop2,71,63,667
Shop2,2,62,566
Shop2,72,45,547
Shop2,62,49,484
Shop2,23,43,521
Shop2,85,69,139
Shop2,58,32,347
Shop2,43,55,179
Shop2,85,44,521
Shop2,78,1,110
Shop2,43,36,673
Shop2,86,5,736
Shop2,43,27,395
Shop2,10,29,35
Shop2,7,6,869
Shop2,11,30,886
Shop2,33,45,387
Shop2,46,7,624
Shop2,37,56,583
Shop2,1,23,893
Shop2,33,15,800
Shop2,29,61,387
Shop2,17,20,373
Shop2,23,28,904
Shop2,25,34,704
Shop2,5,6,646
Shop2,80,10,260
Shop2,95,39,875
Shop2,9,61,190
Shop2,25,54,147
Shop2,71,6,66
Shop2,64,59,195
Shop2,69,23,652
Shop2,52,27,847
Shop2,53,61,990
Shop2,14,69,660
Shop2,74,52,21
Shop2,54,62,354
Shop2,23,21,399
Shop2,13,57,41
Shop2,73,29,646
Shop2,33,42,57
Shop2,48,61,100
Shop2,59,52,194
Shop2,26,24,655
Shop2,8,19,86
Shop2,24,79,565
Shop2,98,56,442
Shop2,21,75,98
Shop2,54,36,947
Shop2,93,18,570
Shop2,86,45,853
Shop2,87,7,975
Shop2,94,23,988
Shop2,10,37,597
Shop2,49,53,1000
Shop2,22,66,420
Shop2,24,31,768
Shop2,42,12,23
Shop2,62,16,884
Shop2,35,59,815
Shop2,4,12,854
Shop2,5,48,692
Shop2,35,36,834
Shop2,14,50,443
Shop2,3,68,713
Shop2,27,61,850
Shop2,89,42,490
Shop2,69,41,488
Shop2,82,74,993
Shop2,100,72,644
Shop2,3,12,309
Shop2,68,8,714
Shop2,92,53,791
Shop2,23,58,492
Shop2,10,37,473
Shop2,29,38,27
Shop2,20,5,377
Shop2,14,34,535
Shop2,44,69,641
Shop2,19,41,372
Shop2,100,13,286
Shop2,49,11,137
Shop2,54,17,608
Shop2,49,11,929
Shop2,31,42,765
Shop2,42,63,62
Shop2,52,30,647
Shop2,28,68,541
Shop2,49,50,187
Shop2,34,16,333
Shop2,81,67,169
Shop2,14,11,500
Shop2,85,73,326
Shop2,57,11,142
Shop2,62,58,203
Shop2,53,22,454
Shop2,12,32,174
Shop2,9,79,298
Shop2,36,13,261
Shop2,57,51,115
Shop2,13,77,461
Shop2,5,64,668
Shop2,73,42,193
Shop2,70,2,739
Shop2,9,28,24
Shop2,99,63,926
Shop2,32,17,898
Shop2,16,72,966
Shop2,97,26,814
Shop2,23,6,578
Shop2,2,38,994
Shop2,85,68,590
Shop2,91,28,537
Shop2,29,66,752
Shop2,6,39,969
Shop2,22,74,131
Shop2,11,40,707
Shop2,71,8,601
Shop2,11,59,790
Shop2,23,50,748
Shop2,81,19,346
Shop2,75,36,387
Shop2,27,79,533
Shop2,11,16,23
Shop2,98,22,473
Shop2,39,11,324
Shop2,17,59,259
Shop2,85,52,504
Shop2,75,35,209
Shop2,19,78,196
Shop2,46,58,101
Shop2,60,2,563
Shop2,62,11,420
Shop2,92,36,471
Shop2,73,58,426
Shop2,7,71,179
Shop2,3,65,643
Shop2,84,65,210
Shop2,24,5,815
Shop2,6,78,630
Shop2,37,36,407
Shop2,52,50,524
Shop2,67,26,719
Shop2,70,2,761
Shop2,2,69,994
Shop2,68,57,551
Shop2,69,28,710
Shop2,89,23,633
Shop2,62,31,265
Shop2,36,14,82
Shop2,2,44,535
Shop2,33,25,669
Shop2,73,23,325
Shop2,94,1,882
Shop2,73,29,461
Shop2,30,30,262
Shop2,56,68,531
Shop2,91,45,581
Shop2,30,19,838
Shop2,99,22,827
Shop2,92,13,693
Shop2,48,26,623
Shop2,31,59,294
Shop2,37,62,754
Shop2,85,2,246
Shop2,99,16,273
Shop2,69,1,608
Shop2,28,6,511
Shop2,25,52,700
Shop2,83,14,978
Shop2,80,36,970
Shop2,92,9,235
Shop2,64,8,780
Shop2,53,70,600
Shop2,18,70,157
Shop2,63,67,657
Shop2,53,74,404
Shop2,84,30,997
Shop2,88,62,15
Shop2,80,3,987
Shop2,42,31,920
Shop2,11,64,341
Shop2,46,23,627
Shop2,31,28,582
Shop2,1,37,957
Shop2,54,4,223
Shop2,85,49,616
Shop2,41,7,677
Shop2,41,78,706
Shop2,80,10,180
Shop2,39,27,197
Shop2,28,4,327
Shop2,51,16,567
Shop2,42,73,648
Shop2,24,65,845
Shop2,68,76,913
Shop2,68,40,740
Shop2,5,49,573
Shop2,2,14,807
Shop2,13,77,50
Shop2,58,5,650
Shop2,33,1,26
Shop2,95,4,134
Shop2,87,59,667
Shop2,22,55,946
Shop2,47,3,53
Shop2,70,5,426
Shop2,64,14,195
Shop2,5,68,263
Shop2,79,71,774
Shop2,40,32,164
Shop2,80,80,413
Shop2,45,66,27
Shop2,80,15,366
Shop2,75,39,168
Shop2,66,80,363
Shop2,80,46,190
Shop2,12,23,992
Shop2,44,41,596
Shop2,38,59,37
Shop2,13,26,72
Shop2,42,53,65
Shop2,63,28,795
Shop2,37,69,97
Shop2,44,48,270
Shop2,12,34,357
Shop2,6,23,295
Shop2,70,52,859
Shop2,46,72,76
Shop2,23,74,455
Shop2,67,9,404
Shop2,18,51,29
Shop2,28,25,837
Shop2,79,57,901
Shop2,97,7,983
Shop2,87,28,326
Shop2,94,10,323
Shop2,69,22,19
Shop2,70,28,334
Shop2,80,69,81
Shop2,89,12,369
Shop2,55,35,941
Shop2,72,20,477
Shop2,45,14,215
Shop2,30,37,885
Shop2,36,44,728
Shop2,22,22,589
Shop2,17,7,679
Shop2,88,4,699
Shop2,95,44,662
Shop2,90,29,939
Shop2,19,6,402
Shop2,44,67,709
Shop2,31,71,847
Shop2,1,77,326
Shop2,30,31,174
Shop2,2,74,408
Shop2,68,80,133
Shop2,56,15,789
Shop2,30,36,547
Shop2,41,44,15
Shop2,10,68,147
Shop2,16,36,186
Shop2,38,56,915
Shop2,57,42,232
Shop2,57,65,741
Shop2,7,64,226
Shop2,68,4,239
Shop2,57,73,2
Shop2,39,46,645
Shop2,99,4,534
Shop2,47,40,686
Shop2,54,67,617
Shop2,72,9,334
Shop2,69,74,502
Shop2,60,26,448
Shop2,72,7,77
Shop2,11,3,263
Shop2,40,26,875
Shop2,67,5,442
Shop2,30,74,747
Shop2,4,62,559
Shop2,93,42,369
Shop2,91,57,354
Shop2,80,69,99
Shop2,4,25,48
Shop2,53,55,6
Shop2,86,18,550
Shop2,62,60,679
Shop2,83,18,179
Shop2,34,35,387
Shop2,70,76,863
Shop2,27,34,355
Shop2,10,38,829
Shop2,90,49,699
Shop2,98,37,988
Shop2,25,50,419
Shop2,15,73,363
Shop2,18,18,983
Shop2,1,14,409
Shop2,45,30,267
Shop2,55,60,456
Shop2,17,63,938
Shop2,72,58,192
Shop2,45,78,54
Shop2,12,7,216
Shop2,38,63,454
Shop2,7,49,836
Shop2,44,30,45
Shop2,24,66,8
Shop2,46,69,29
Shop2,11,17,506
Shop2,11,69,298
Shop2,44,7,73
Shop2,51,37,307
Shop2,4,73,469
Shop2,22,46,769
Shop2,32,33,602
Shop2,75,42,107
Shop2,13,13,438
Shop2,51,28,53
Shop2,76,33,295
Shop2,75,25,634
Shop2,34,50,661
Shop2,24,14,639
Shop2,11,51,688
Shop2,72,1,840
Shop2,66,27,162
Shop2,68,50,833
Shop2,54,4,600
Shop2,9,16,412
Shop2,1,15,422
Shop2,55,13,364
Shop2,16,65,977
Shop2,17,29,372
Shop2,14,52,967
Shop2,99,40,175
Shop2,81,71,183
Shop2,26,54,909
Shop2,67,51,939
Shop2,17,78,923
Shop2,59,39,380
Shop2,87,6,804
Shop2,77,17,612
Shop2,50,46,382
Shop2,80,22,130
Shop2,7,58,618
Shop2,1,55,56
Shop2,38,47,188
Shop2,27,6,595
Shop2,47,67,738
Shop2,38,66,777
Shop2,99,46,191
Shop2,21,78,905
Shop2,23,10,374
Shop2,96,80,57
Shop2,12,22,114
Shop2,41,28,229
Shop2,70,41,705
Shop2,96,38,57
Shop2,93,10,248
Shop2,95,12,895
Shop2,76,51,586
Shop2,88,75,302
Shop2,62,7,516
Shop2,63,38,605
Shop2,14,63,488
Shop2,68,46,209
Shop2,76,19,478
Shop2,34,2,306
Shop2,59,49,745
Shop2,44,54,566
Shop2,90,66,620
Shop2,64,53,610
Shop2,32,58,664
Shop2,84,72,590
Shop2,8,37,702
Shop2,12,32,898
Shop2,96,35,617
Shop2,5,2,131
Shop2,99,71,903
Shop2,3,28,260
Shop2,74,44,882
Shop2,10,34,992
Shop2,79,6,121
Shop2,87,19,332
Shop2,77,11,812
Shop2,4,80,974
Shop2,74,41,933
Shop2,77,46,831
Shop2,20,18,686
Shop2,92,51,324
Shop2,28,79,515
Shop2,71,73,133
Shop2,88,2,625
Shop2,88,78,615
Shop2,70,9,197
Shop2,52,4,723
Shop2,60,41,922
Shop2,97,76,829
Shop2,2,22,256
Shop2,18,69,541
Shop2,5,75,326
Shop2,17,12,449
Shop2,45,60,147
Shop2,79,72,426
Shop2,90,77,16
Shop2,19,23,806
Shop2,43,34,500
Shop2,82,61,755
Shop2,17,70,320
Shop2,21,39,646
Shop2,36,79,941
Shop2,55,23,227
Shop2,8,47,680
Shop2,40,75,13
Shop2,70,59,168
Shop2,95,28,328
Shop2,71,69,835
Shop2,34,39,931
Shop2,59,58,611
Shop2,84,18,553
Shop2,15,30,819
Shop2,96,31,217
Shop2,85,35,548
Shop2,42,59,738
Shop2,70,13,68
Shop2,42,27,820
Shop2,83,52,646
Shop2,47,33,78
Shop2,72,5,702
Shop2,74,46,585
Shop2,52,37,653
Shop2,47,53,379
Shop2,65,51,951
Shop2,10,32,154
Shop2,22,25,203
Shop2,87,63,984
Shop2,54,37,673
Shop2,35,64,859
Shop2,97,2,671
Shop2,4,78,500
Shop2,27,33,950
Shop2,67,4,972
Shop2,25,24,447
Shop2,71,16,12
Shop2,100,38,964
Shop2,54,28,525
Shop2,40,28,120
Shop2,3,43,845
Shop2,77,30,573
Shop2,84,18,83
Shop2,73,59,736
Shop2,81,35,194
Shop2,63,53,378
Shop2,7,35,419
Shop2,59,18,558
Shop2,37,8,3
Shop2,14,19,507
Shop2,60,31,881
Shop2,2,3,637
Shop2,39,35,394
Shop2,1,60,909
Shop2,50,3,471
Shop2,45,20,961
Shop2,2,77,741
Shop2,85,70,538
Shop2,95,49,251
Shop2,23,73,1000
Shop2,87,30,53
Shop2,66,61,581
Shop2,85,68,531
Shop2,97,66,120
Shop2,17,38,821
Shop2,60,46,685
Shop2,31,2,626
Shop2,99,67,579
Shop2,59,8,768
Shop2,72,28,41
Shop2,82,24,487
Shop2,65,42,661
Shop2,19,45,65
Shop2,26,12,218
Shop2,81,73,518
Shop2,99,46,919
Shop2,25,3,602
Shop2,64,50,722
Shop2,18,25,112
Shop2,44,13,548
Shop2,23,1,686
Shop2,13,80,461
Shop2,79,2,112
Shop2,50,31,498
Shop2,94,34,249
Shop2,14,62,588
Shop2,59,37,351
Shop2,71,58,172
Shop2,52,14,139
Shop2,100,68,565
Shop2,15,8,730
Shop2,45,6,350
Shop2,99,58,446
Shop2,10,71,788
Shop2,70,46,986
Shop2,89,4,377
Shop2,63,7,5
Shop2,79,40,666
Shop2,51,41,249
Shop2,79,4,652
Shop2,7,29,274
Shop2,13,2,731
Shop2,62,69,889
Shop2,63,73,39
Shop2,34,35,676
Shop2,69,71,86
Shop2,22,48,796
Shop2,33,75,4
Shop2,30,26,227
Shop2,16,37,394
Shop2,85,19,300
Shop2,77,68,45
Shop2,95,71,846
Shop2,14,29,504
Shop2,63,11,291
Shop2,14,45,380
Shop2,21,4,188
Shop2,7,36,901
Shop2,29,33,842
Shop2,42,77,776
Shop2,2,35,69
Shop2,92,69,266
Shop2,35,63,669
Shop2,26,8,994
Shop2,90,68,704
Shop2,31,13,668
Shop2,20,67,214
Shop2,94,36,463
Shop2,92,80,904
Shop2,37,43,248
Shop2,22,66,841
Shop2,38,1,532
Shop2,68,55,186
Shop2,10,39,644
Shop2,79,53,763
Shop2,58,49,998
Shop2,85,33,398
Shop2,45,64,934
Shop2,32,22,741
Shop2,53,74,521
Shop2,1,4,931
Shop2,46,75,466
Shop2,10,25,385
Shop2,8,53,86
Shop2,93,37,931
Shop2,3,6,645
Shop2,20,16,8
Shop2,20,36,775
Shop2,65,27,99
Shop2,39,66,544
Shop2,39,12,456
Shop2,66,40,811
Shop2,65,53,667
Shop2,84,50,65
Shop2,14,75,148
Shop2,31,69,180
Shop2,22,65,27
Shop2,76,29,390
Shop2,93,41,733
Shop2,91,29,994
Shop2,94,72,147
Shop2,83,10,500
Shop2,25,29,235
Shop2,81,66,278
Shop2,62,20,528
Shop2,87,41,722
Shop2,19,16,444
Shop2,67,69,946
Shop2,39,17,759
Shop2,89,80,527
Shop2,55,58,484
Shop2,8,76,396
Shop2,1,55,47
Shop2,64,54,135
Shop2,65,68,990
Shop2,96,3,461
Shop2,41,17,118
Shop2,17,66,955
