impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,proyecto_id,proyecto_desc,actividad_id,actividad_desc,obra_id,obra_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,parcial_id,parcial_desc,subparcial_id,subparcial_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,ubicacion_geografica_id,ubicacion_geografica_desc,unidad_ejecutora_id,unidad_ejecutora_desc,prestamo_externo_id,prestamo_externo_desc,codigo_bapin_id,codigo_bapin_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,5,Servicios comerciales y financieros,1,Transporte,0,Transporte,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"2,615986","2,615986",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,5,Servicios comerciales y financieros,3,"Imprenta, publicaciones y reproducciones",0,"Imprenta, publicaciones y reproducciones",21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"4,08365","4,08365",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,5,Servicios comerciales y financieros,4,Primas y gastos de seguros,0,Primas y gastos de seguros,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"26,225586","26,225586",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,5,Servicios comerciales y financieros,5,Comisiones y gastos bancarios,0,Comisiones y gastos bancarios,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,3375","0,3375",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,5,Servicios comerciales y financieros,6,Internet,0,Internet,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"26,751862","26,751862",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,6,Publicidad y propaganda,0,Publicidad y propaganda,0,Publicidad y propaganda,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"45,536147","45,536147",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,7,Pasajes y viáticos,1,Pasajes,0,Pasajes,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"225,680694","225,680694",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,7,Pasajes y viáticos,2,Viáticos,0,Viáticos,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"8,37033","8,37033",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,8,"Impuestos, derechos, tasas y juicios",3,Derechos y tasas,0,Derechos y tasas,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"22,790555","22,790555",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,9,Otros servicios,1,Servicios de ceremonial,0,Servicios de ceremonial,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"17,39344","17,39344",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,9,Otros servicios,3,Servicios de vigilancia,0,Servicios de vigilancia,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"96,824648","96,824648",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,9,Otros servicios,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"1,381034","1,381034",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,4,Bienes de uso,3,Maquinaria y equipo,4,Equipo de comunicación y señalamiento,0,Equipo de comunicación y señalamiento,22114000,Maquinaria y equipo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,126887,,"15,255","15,255",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,4,Bienes de uso,3,Maquinaria y equipo,6,Equipo para computación,0,Equipo para computación,22114000,Maquinaria y equipo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,126887,,"316,5359","316,5359",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,4,Bienes de uso,3,Maquinaria y equipo,7,Equipo de oficina y muebles,0,Equipo de oficina y muebles,22114000,Maquinaria y equipo,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,126887,,"31,407385","31,407385",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,4,Bienes de uso,8,Activos intangibles,1,Programas de computación,0,Programas de computación,22140000,Activos intangibles,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,126887,,"28,6856","28,6856",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,3,Becas,0,Becas,21711000,A unidades familiares,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"2,19765","2,19765",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,7,Transf. a Otras Instituc. Culturales y Soc. S/Fines de Lucro,2367,Circulo de Legisladores de la Nacion Argentina,21712000,A instituciones privadas sin fines de lucro,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"0,031866","0,031866",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,7,Transf. a Otras Instituc. Culturales y Soc. S/Fines de Lucro,9999,Sin Discriminar,21712000,A instituciones privadas sin fines de lucro,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"2,866634","2,866634",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,5,Transferencias,9,Transferencias al exterior,2,Transf.a Organismos Internac. p/Financiar Gastos Corrientes,1767,Parlamento Latinoamericano,21732000,A los organismos internacionales,1.1,Tesoro Nacional,99,No Clasificado,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"1,306421","1,306421",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,5,Transferencias,9,Transferencias al exterior,2,Transf.a Organismos Internac. p/Financiar Gastos Corrientes,1768,Unión Interparlamentaria,21732000,A los organismos internacionales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,8,8,0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,Formacion y Sancion de Leyes Nacionales,0,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,5,Transferencias,9,Transferencias al exterior,2,Transf.a Organismos Internac. p/Financiar Gastos Corrientes,1768,Unión Interparlamentaria,21732000,A los organismos internacionales,1.1,Tesoro Nacional,99,No Clasificado,392,Honorable Cámara de Senadores,0,GENERICO,0,El Organismo no carga BAPIN,"5,754579","5,754579",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,22,Revision de Cuentas Nacionales,0,Revision de Cuentas Nacionales,0,Revision de Cuentas Nacionales,1,Revision de Cuentas Nacionales,0,Revision de Cuentas Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,1,"Estudios, investigaciones y proyectos de factibilidad",0,"Estudios, investigaciones y proyectos de factibilidad",21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,720,Comisión Parlamentaria Mixta Revisora de Cuentas,0,GENERICO,0,El Organismo no carga BAPIN,"30,4452","30,4452",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,22,Revision de Cuentas Nacionales,0,Revision de Cuentas Nacionales,0,Revision de Cuentas Nacionales,1,Revision de Cuentas Nacionales,0,Revision de Cuentas Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,720,Comisión Parlamentaria Mixta Revisora de Cuentas,0,GENERICO,0,El Organismo no carga BAPIN,"16,2","16,2",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,25,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,0,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,0,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,1,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,0,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,1,"Estudios, investigaciones y proyectos de factibilidad",0,"Estudios, investigaciones y proyectos de factibilidad",21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,1164,Comisión Bicameral de Fiscalización de los Organismos y Actividades de Inteligencia,0,GENERICO,0,El Organismo no carga BAPIN,"43,119","43,119",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,25,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,0,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,0,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,1,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,0,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,1164,Comisión Bicameral de Fiscalización de los Organismos y Actividades de Inteligencia,0,GENERICO,0,El Organismo no carga BAPIN,"16,875","16,875",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,27,Monitoreo e Implementacion del Nuevo Codigo Procesal Penal de la Nacion,0,Monitoreo e Implementacion del Nuevo Codigo Procesal Penal de la Nacion,0,Monitoreo e Implementacion del Nuevo Codigo Procesal Penal de la Nacion,1,Monitoreo e Implementacion del Nuevo Codigo Procesal Penal de la Nacion,0,Monitoreo e Implementacion del Nuevo Codigo Procesal Penal de la Nacion,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,1759,Comisión Bicameral de Monitoreo e Implementación del Nuevo Código Procesal Penal de la Nación,0,GENERICO,0,El Organismo no carga BAPIN,"45,5625","45,5625",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,31,Control Parlamentario de Seguimiento de Tramite Legislativo,0,Control Parlamentario de Seguimiento de Tramite Legislativo,0,Control Parlamentario de Seguimiento de Tramite Legislativo,1,Control Parlamentario de Seguimiento de Tramite Legislativo,0,Control Parlamentario de Seguimiento de Tramite Legislativo,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,517,Comisión Bicameral de Fiscalización - Ley Nº 26.122,0,GENERICO,0,El Organismo no carga BAPIN,"12,21075","12,21075",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,32,Control Parlamentario de los Fondos de la Seguridad Social,0,Control Parlamentario de los Fondos de la Seguridad Social,0,Control Parlamentario de los Fondos de la Seguridad Social,1,Control Parlamentario de los Fondos de la Seguridad Social,0,Control Parlamentario de los Fondos de la Seguridad Social,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,440,Comisión Bicameral de Control de Fondos de la Seguridad Social,0,GENERICO,0,El Organismo no carga BAPIN,"36,8955","36,8955",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
2022,1,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,33,Promocion y Seguimiento de la Comunicacion Audiovisual,0,Promocion y Seguimiento de la Comunicacion Audiovisual,0,Promocion y Seguimiento de la Comunicacion Audiovisual,1,Promocion y Seguimiento de la Comunicacion Audiovisual,0,Promocion y Seguimiento de la Comunicacion Audiovisual,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,1,"Estudios, investigaciones y proyectos de factibilidad",0,"Estudios, investigaciones y proyectos de factibilidad",21222000,Servicios no personales,1.1,Tesoro Nacional,2,Ciudad Autónoma de Buenos Aires,1615,Comisión Bicameral de Promoción y Seguimiento de la Comunicación Audiovisual,0,GENERICO,0,El Organismo no carga BAPIN,"14,58","14,58",0,0,0,Última actualización del ejercicio 2022: 02 Julio 2023.
